ddpg,Mean Var
1.0,0.9988360727592638
1.0000133059999996,0.9937297501916047
1.026158196,1.0229546652993136
1.0267965898899998,1.0272692149949318
1.0427747898899997,1.0345643995323668
1.04727664989,1.0456178994143843
1.0432987998899999,1.0494664482740461
1.0422557498899998,1.0542433236887945
1.0687129898899999,1.065790075537026
1.0851645798899996,1.0808194636478439
1.0840794161999998,1.076425970623572
1.0811726882000001,1.0713117743082214
1.0804944282,1.0796220173102002
1.0764356317200001,1.0853865882332216
1.0892383317200003,1.07725850256064
1.0881490953300001,1.0608171434578726
1.09136320333,1.0741704757512807
1.08860166533,1.0764216080629074
1.0783839263100004,1.0574233519396772
1.0649241963100002,1.0397044381155274
1.06507021631,1.036030294912754
1.05990216631,1.0316100336887817
1.0777922663100001,1.0426905227811525
1.0733611063100001,1.0353461535257527
1.09784935631,1.0425924103335542
1.09240610631,1.0434172225002794
1.0889459263100003,1.0299874072587087
1.09163900631,1.0297934422997639
1.07506387631,1.0208775573069313
1.1049010463100002,1.0409610771121651
1.1007470963100001,1.046672837604498
1.0869224663100001,1.0399523441448668
1.07859367631,1.0370055890895156
1.0644420663099998,1.0262430471563693
1.07135562631,1.0217760808109824
1.0740773563100001,1.0242342124029995
1.0890988463100002,1.0338931608242734
1.08595653631,1.0291866225732234
1.0817853463100002,1.026034997351696
1.07515499631,1.0158477155037648
1.05956202631,1.00556645792851
1.05182205631,0.9985522346362441
1.04880268631,0.9960056976946731
1.03349137631,0.9807278279250196
1.04388350631,0.992900435436734
1.04053803631,0.9875330718120504
1.03358979631,0.9772682050543916
1.0292499763100003,0.958804131577524
1.0281778963100001,0.9609918077242067
1.0271497214300003,0.949253537063704
1.0271497214300003,0.959692039983426
1.02762582443,0.9634183020378908
1.03255203643,0.9653185722597665
1.03205258862,0.9651977526098993
1.02566910862,0.9635141982314493
1.0246434403000002,0.9580279616199248
1.0259632902999996,0.9589038219300029
1.0327694022999998,0.9845334163920247
1.0319224003,0.9809109773115946
1.0319224003,0.9778429739722337
1.0319224003,0.9768538202424837
1.0319224003,0.9761986259863223
1.0319224003,0.978981581760236
1.0273497243,0.9680219103965964
1.0190171962999999,0.9676695190656089
0.99999497922,0.9546738918957648
1.00648353922,0.9573861362929156
1.00325651922,0.9559047649251359
1.02143259922,0.9637634412989708
1.0204111670499996,0.9667183171660964
1.0204111670499996,0.9617121967327262
1.01685191505,0.942129811295446
1.0054788060499997,0.934513506393174
0.9964459768499996,0.9288127875557575
0.9954495324499995,0.9227973863625566
0.9954495324499995,0.9252964826969837
0.9989786284499995,0.9329577380419872
0.9985677884499999,0.9359336427653846
0.9985677884499999,0.9252199482231473
0.9985677884499999,0.9233832727294851
0.9985677884499999,0.9582062395459722
0.9985677884499999,0.961600885774167
0.9985677884499999,0.9578278701023059
0.9967009684499997,0.9499741394721452
0.9881696084499999,0.9382244128844994
0.9988695409099999,0.9529142030908584
0.99787067405,0.9507616169254328
0.9948875530499995,0.9403262195949945
0.9911350120499997,0.939043766869602
0.9941219322799997,0.9382315388382473
1.0158044222799998,0.9525995869257018
1.0021235722799997,0.9414191043045438
0.9896119422799996,0.92629675790516
0.9828017022799997,0.9148902245939481
0.9791025822799997,0.900240880640876
0.9753962422799997,0.8928713275963417
0.9744208480699998,0.8919698315875675
0.9681836300700002,0.8797354803184557
0.9709152590700004,0.874587025984258
0.9701434010700005,0.8875830783481143
0.9675231930700001,0.8832112103137951
0.9657582120700001,0.8822290006599695
0.9578848794200001,0.8711612142537455
0.9653535994200001,0.8691263950231487
0.9643882483999998,0.8676756766528778
0.9696156474000001,0.8806159207175951
0.9745554284,0.8794018217073956
0.9865088458400001,0.8874844924286837
1.00087776584,0.9100241651913172
1.01706599584,0.8900548696600963
1.0160489321100004,0.8800380713708255
1.0160489321100004,0.8759914117214405
1.0160489321100004,0.8646516104419371
1.0160489321100004,0.8540474498091376
1.0185975971099994,0.8515905560502268
1.0199723191099994,0.8538031873419992
1.019175991109999,0.8425599945649574
1.019175991109999,0.8489037564671524
1.025658855109999,0.8670345464346751
1.025258843109999,0.8719652132638762
1.0207939251099984,0.8674376447097939
1.0149380701099986,0.8622943638990153
1.0141478181099985,0.8566218102160115
1.0152854241099984,0.8689006876588119
1.019892499109999,0.8734699433363236
1.0172695341099987,0.8457074796534104
1.0162522652599988,0.8541373954219532
1.0162522652599988,0.8477411435968547
1.0162522652599988,0.843506098997687
1.0162522652599988,0.8429987328297
1.0162522652599988,0.8402053591841969
1.0144896182599987,0.8382846859191516
1.0249423352599987,0.8367705668798778
1.0241369192599987,0.8251365802740822
1.0376900832599987,0.8464886585911198
1.0372752932599985,0.8484073076360047
1.0377156572599984,0.8493948056873489
1.0603251672599985,0.8682078378895965
1.0594731632599985,0.8673232256469744
1.0594731632599985,0.8623695525036578
1.0565385692599985,0.8547877726964138
1.0589084852599986,0.8605043209853165
1.0646305387599986,0.8642287929297978
1.0635659084699987,0.8644140440731403
1.062889636469999,0.8618844904084844
1.0617756184699991,0.8584789661506268
1.058137525079999,0.8630552212521045
1.0355083250799992,0.8468995321016076
1.0199945550799991,0.8329778743970583
1.021761755079999,0.8312930645271661
1.0208630650799992,0.8291684829595661
1.0259910450799992,0.8362071621891791
1.009422085079999,0.8192260785409146
0.9980043250799991,0.8125525945783025
0.9996273550799992,0.8116461444226266
0.987322205079999,0.7998391009539518
1.005296515079999,0.8056631506414679
1.0042912185799993,0.7961040748409952
1.006479087579999,0.811382970401183
1.0060783705799987,0.8223970533670701
1.006331760579999,0.8264502522497403
1.0010014915799992,0.8198033212046062
1.0001938775799992,0.8325299400091057
1.005475076579999,0.8503994677265309
0.998826587579999,0.8464218811854035
0.9981178044699989,0.8435057616998151
0.985588914469999,0.8367032049166081
0.976497764469999,0.828066845196403
0.9817613144699989,0.8314332960158921
0.980165284469999,0.8321256384800777
0.978217654469999,0.8297254620343975
0.975012624469999,0.8272044515529938
0.9611608744699989,0.8212727639209156
0.977990874469999,0.8398144420904791
0.9754467044699988,0.8395631721021893
0.9721039244699989,0.8383875441314872
0.9597600644699991,0.8270641910758428
0.981927784469999,0.8418395055585425
0.974201224469999,0.8422444247014474
0.9658712544699989,0.8340778838420271
0.964845334469999,0.8322042871569421
0.9579792744699989,0.8271263420149515
0.9491846144699989,0.83364266427056
0.9482354314299992,0.8249501067181819
0.9492387724299995,0.8241997339919082
0.9547367234299997,0.8306498126276766
0.9387878436299997,0.8201190246234931
0.9276581636299998,0.8155747401171279
0.9271083836299997,0.8034644878213031
0.9261754436299996,0.8094032225451091
0.8876714036299997,0.7930543873270164
0.8895740836299997,0.780799863514555
0.8869327036299997,0.7773254111269647
0.8871354436299996,0.7799442834454597
0.9027038036299996,0.7836167189272163
0.9018011001700001,0.7872303744929299
0.9049076351699998,0.7986658399999649
0.9045336931699995,0.8008316985883338
0.9045336931699995,0.7989665654763285
0.9045336931699995,0.7968319635574355
0.9025933861699997,0.7944799009645449
0.9122616341699997,0.8006051949454853
0.9177905441099998,0.8057137751962887
0.9168727545699997,0.8022847731899934
0.9161573075700001,0.8010194735211494
0.9148031875700002,0.8033007231107196
0.9058069390600002,0.8013499857163118
0.9010952590600002,0.8007367829391034
0.9018170890600002,0.798211126916192
0.9068008190600002,0.804424431488538
0.8995626090600003,0.7978306562486654
0.8963186090600002,0.8002502552830363
0.9000741690600003,0.8059843557001302
0.9092639590600002,0.8114344373431266
0.9019329390600003,0.8065217746731906
0.9042734290600002,0.8098961030935696
0.8979920390600002,0.801454676801042
0.8891766990600003,0.7930404556822207
0.8882875236500002,0.796579980993648
0.8861303716500001,0.7888916440072742
0.8896349996500001,0.7865756801631354
0.8779321657200003,0.7814263884155407
0.8770542357500001,0.7783680055293434
0.8687067637499999,0.7664086583677255
0.8688522687499998,0.7681559071030298
0.8662560492199998,0.7584343586589591
0.8675868192199998,0.7597694269922415
0.8656845492199998,0.7719089010401313
0.8648188662,0.770952474869745
0.8549258501999998,0.7563963045922018
0.8470463641999999,0.7512365938050218
0.8499674938599999,0.7464914615894996
0.85288097386,0.7412443405021092
0.8551979938599998,0.7387818737944872
0.84299262386,0.7359234315379404
0.8421496338099996,0.7500528922272068
0.8419832978100004,0.7554769196651862
0.8438037768100003,0.759350250419311
0.8402706664700003,0.755906468282775
0.8393751764700004,0.7584049693138872
0.8668057664700004,0.7767055363362348
0.8684749164700004,0.7792448056695318
